wialon_id,nm,cls,mu,pos_t,pos_y,pos_x,registration_plate,payload_json
26454934,BPA_Hyundai County KZ170IE12,2,0,1771244197,49.654258,59.18104,KZ170IE12,"{""id"": 26454934, ""mu"": 0, ""nm"": ""BPA_Hyundai County KZ170IE12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 436124, ""pos"": {""c"": 220, ""f"": 5, ""s"": 0, ""t"": 1771244197, ""x"": 59.18104, ""y"": 49.654258, ""z"": -11, ""lc"": 0, ""sc"": 15}, ""cneh"": 8107.69694444, ""cnkb"": 425257, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""KZ170IE12"", ""ct"": 1738300665, ""id"": 1, ""mt"": 1752212708}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738300665, ""id"": 3, ""mt"": 1751609770}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 5.0"", ""ct"": 1738300665, ""id"": 4, ""mt"": 1738300665}}, ""cnm_km"": 436124, ""pfldsmax"": 0}"
26454940,BPA_Hyundai County KZ606DM12,2,0,1771244226,49.692195,59.326801,KZ606DM12,"{""id"": 26454940, ""mu"": 0, ""nm"": ""BPA_Hyundai County KZ606DM12"", ""cfl"": 1811, ""cls"": 2, ""cnm"": 646902, ""pos"": {""c"": 73, ""f"": 7, ""s"": 0, ""t"": 1771244226, ""x"": 59.326801, ""y"": 49.692195, ""z"": 9, ""lc"": 0, ""sc"": 15}, ""cneh"": 173095.42, ""cnkb"": 441711, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""KZ606DM12"", ""ct"": 1738299213, ""id"": 1, ""mt"": 1752212558}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738299213, ""id"": 3, ""mt"": 1751609781}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738299213, ""id"": 4, ""mt"": 1738299213}}, ""cnm_km"": 646902, ""pfldsmax"": 0}"
26454977,BPA_Hyundai County KZ784PO12,2,0,1771244225,49.653323,59.181748,KZ784PO12,"{""id"": 26454977, ""mu"": 0, ""nm"": ""BPA_Hyundai County KZ784PO12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 396390, ""pos"": {""c"": 267, ""f"": 7, ""s"": 0, ""t"": 1771244225, ""x"": 59.181748, ""y"": 49.653323, ""z"": -5, ""lc"": 0, ""sc"": 15}, ""cneh"": 12491.5144444, ""cnkb"": 368205, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""KZ784PO12"", ""ct"": 1738298705, ""id"": 1, ""mt"": 1752212608}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738298705, ""id"": 3, ""mt"": 1751609826}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738298705, ""id"": 4, ""mt"": 1738298705}}, ""cnm_km"": 396390, ""pfldsmax"": 0}"
26455015,BPA_Hyundai County KZ692HC12,2,0,1771244195,49.653043,59.18165,KZ692HC12,"{""id"": 26455015, ""mu"": 0, ""nm"": ""BPA_Hyundai County KZ692HC12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 432641, ""pos"": {""c"": 0, ""f"": 5, ""s"": 0, ""t"": 1771244195, ""x"": 59.18165, ""y"": 49.653043, ""z"": 5, ""lc"": 0, ""sc"": 15}, ""cneh"": 17546.2658333, ""cnkb"": 321725, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""color"", ""v"": ""Galileosky 5.0"", ""ct"": 1738299039, ""id"": 1, ""mt"": 1738299039}, ""2"": {""n"": ""registration_plate"", ""v"": ""KZ692HC12"", ""ct"": 1738299039, ""id"": 2, ""mt"": 1752212639}, ""4"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738299039, ""id"": 4, ""mt"": 1751609849}}, ""cnm_km"": 432641, ""pfldsmax"": 0}"
26455028,BPA_Hyundai County KZ332WO12,2,0,1771244226,49.66037,59.171816,KZ332WO12,"{""id"": 26455028, ""mu"": 0, ""nm"": ""BPA_Hyundai County KZ332WO12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 663255, ""pos"": {""c"": 324, ""f"": 5, ""s"": 37, ""t"": 1771244226, ""x"": 59.171816, ""y"": 49.66037, ""z"": 15, ""lc"": 0, ""sc"": 15}, ""cneh"": 35900.9391667, ""cnkb"": 441038, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""KZ332WO12"", ""ct"": 1738300722, ""id"": 1, ""mt"": 1752212679}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738300722, ""id"": 3, ""mt"": 1751609863}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 5.0"", ""ct"": 1738300723, ""id"": 4, ""mt"": 1738300723}}, ""cnm_km"": 663255, ""pfldsmax"": 0}"
26455038,BPA_Hyundai County KZ293 PO12,2,0,1771244180,51.322011,59.904843,KZ293 PO12,"{""id"": 26455038, ""mu"": 0, ""nm"": ""BPA_Hyundai County KZ293 PO12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 462126, ""pos"": {""c"": 357, ""f"": 7, ""s"": 0, ""t"": 1771244180, ""x"": 59.904843, ""y"": 51.322011, ""z"": -28, ""lc"": 0, ""sc"": 15}, ""cneh"": 16589.5461111, ""cnkb"": 462329, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""KZ293 PO12"", ""ct"": 1738300695, ""id"": 1, ""mt"": 1752212724}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738300695, ""id"": 3, ""mt"": 1751609875}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738300695, ""id"": 4, ""mt"": 1738300695}}, ""cnm_km"": 462126, ""pfldsmax"": 0}"
26455107,BPA_Hyundai County KZ272AF12,2,0,1770881747,49.652966,59.181216,KZ272AF12,"{""id"": 26455107, ""mu"": 0, ""nm"": ""BPA_Hyundai County KZ272AF12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 653620, ""pos"": {""c"": 228, ""f"": 7, ""s"": 0, ""t"": 1770881747, ""x"": 59.181216, ""y"": 49.652966, ""z"": -19, ""lc"": 0, ""sc"": 15}, ""cneh"": 175371.308889, ""cnkb"": 436475, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""KZ272AF12"", ""ct"": 1738298676, ""id"": 1, ""mt"": 1752212693}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738298676, ""id"": 3, ""mt"": 1751609887}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738298676, ""id"": 4, ""mt"": 1738298676}}, ""cnm_km"": 653620, ""pfldsmax"": 0}"
26455134,BPA_Hyundai County kz743 OB12,2,0,1771244179,49.653498,59.182223,743 OB | 12,"{""id"": 26455134, ""mu"": 0, ""nm"": ""BPA_Hyundai County kz743 OB12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 467366, ""pos"": {""c"": 85, ""f"": 5, ""s"": 0, ""t"": 1771244179, ""x"": 59.182223, ""y"": 49.653498, ""z"": -5, ""lc"": 0, ""sc"": 15}, ""cneh"": 177181.079167, ""cnkb"": 346287, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""743 OB | 12"", ""ct"": 1675235709, ""id"": 1, ""mt"": 1738299109}, ""3"": {""n"": ""color"", ""v"": ""Galileosky 5.0"", ""ct"": 1738299109, ""id"": 3, ""mt"": 1738299109}, ""4"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738299109, ""id"": 4, ""mt"": 1751609919}}, ""cnm_km"": 467366, ""pfldsmax"": 0}"
26456246,BPA_Hyundai Universe  205 SX12,2,0,1771244199,49.653233,59.182858,205 SX12,"{""id"": 26456246, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe  205 SX12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 651786, ""pos"": {""c"": 235, ""f"": 7, ""s"": 0, ""t"": 1771244199, ""x"": 59.182858, ""y"": 49.653233, ""z"": -11, ""lc"": 0, ""sc"": 15}, ""cneh"": 14394.7913889, ""cnkb"": 606527, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738304354, ""id"": 1, ""mt"": 1751609261}, ""2"": {""n"": ""registration_plate"", ""v"": ""205 SX12"", ""ct"": 1738304354, ""id"": 2, ""mt"": 1752211753}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738304354, ""id"": 4, ""mt"": 1738304354}}, ""cnm_km"": 651786, ""pfldsmax"": 0}"
26455151,BPA_Hyundai Universe 301 FW12,2,0,1771244207,49.643403,59.16117,301 FW12,"{""id"": 26455151, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 301 FW12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 1578354, ""pos"": {""c"": 145, ""f"": 7, ""s"": 8, ""t"": 1771244207, ""x"": 59.16117, ""y"": 49.643403, ""z"": 11, ""lc"": 0, ""sc"": 13}, ""cneh"": 12221.5166667, ""cnkb"": 406737, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""301 FW12"", ""ct"": 1738302669, ""id"": 1, ""mt"": 1752212235}, ""3"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738302669, ""id"": 3, ""mt"": 1751608731}}, ""cnm_km"": 1578354, ""pfldsmax"": 0}"
26455160,BPA_Hyundai Universe 229 WV12,2,0,1771150453,49.652635,59.181633,229 WV12,"{""id"": 26455160, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 229 WV12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 1560595, ""pos"": {""c"": 0, ""f"": 5, ""s"": 0, ""t"": 1771150453, ""x"": 59.181633, ""y"": 49.652635, ""z"": -6, ""lc"": 0, ""sc"": 15}, ""cneh"": 31456.6205556, ""cnkb"": 356648, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""vehicle_class"", ""v"": ""empty_vehicle"", ""ct"": 1713268253, ""id"": 1, ""mt"": 1713268253}, ""2"": {""n"": ""registration_plate"", ""v"": ""229 WV12"", ""ct"": 1738302950, ""id"": 2, ""mt"": 1752212277}, ""4"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738302950, ""id"": 4, ""mt"": 1751608770}}, ""cnm_km"": 1560595, ""pfldsmax"": 0}"
26455165,BPA_Hyundai Universe 762 RA12,2,0,1771242802,49.652703,59.182965,762 RA12,"{""id"": 26455165, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 762 RA12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 1594170, ""pos"": {""c"": 322, ""f"": 7, ""s"": 0, ""t"": 1771242802, ""x"": 59.182965, ""y"": 49.652703, ""z"": 0, ""lc"": 0, ""sc"": 15}, ""cneh"": 11970.0502778, ""cnkb"": 325434, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""762 RA12"", ""ct"": 1738302976, ""id"": 1, ""mt"": 1752212296}, ""3"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738302976, ""id"": 3, ""mt"": 1751608787}}, ""cnm_km"": 1594170, ""pfldsmax"": 0}"
26455174,BPA_Hyundai Universe 402CX12,2,0,1771244219,49.766636,60.052723,402CX12,"{""id"": 26455174, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 402CX12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 483412, ""pos"": {""c"": 170, ""f"": 7, ""s"": 97, ""t"": 1771244219, ""x"": 60.052723, ""y"": 49.766636, ""z"": 189, ""lc"": 0, ""sc"": 15}, ""cneh"": 5556.86555556, ""cnkb"": 390542, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""402CX12"", ""ct"": 1738303388, ""id"": 1, ""mt"": 1752211866}, ""3"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303388, ""id"": 3, ""mt"": 1751608804}}, ""cnm_km"": 483412, ""pfldsmax"": 0}"
26455182,BPA_Hyundai Universe 164ÐÐ¡12,2,0,1771244216,49.846765,59.043461,164ÐÐ¡12,"{""id"": 26455182, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 164ÐÐ¡12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 389606, ""pos"": {""c"": 191, ""f"": 5, ""s"": 47, ""t"": 1771244216, ""x"": 59.043461, ""y"": 49.846765, ""z"": 0, ""lc"": 0, ""sc"": 15}, ""cneh"": 4922.92222222, ""cnkb"": 197215, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""164ÐÐ¡12"", ""ct"": 1738303051, ""id"": 1, ""mt"": 1752211887}, ""3"": {""n"": ""model"", ""v"": ""Daewoo BH 120F"", ""ct"": 1738303051, ""id"": 3, ""mt"": 1751608818}}, ""cnm_km"": 389606, ""pfldsmax"": 0}"
26455315,BPA_Hyundai Universe 160UK12,2,0,1771244163,49.572118,59.819616,160UK12,"{""id"": 26455315, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 160UK12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 384132, ""pos"": {""c"": 261, ""f"": 5, ""s"": 97, ""t"": 1771244163, ""x"": 59.819616, ""y"": 49.572118, ""z"": 92, ""lc"": 0, ""sc"": 15}, ""cneh"": 6004.77, ""cnkb"": 460211, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""160UK12"", ""ct"": 1738303026, ""id"": 1, ""mt"": 1752211904}, ""3"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303026, ""id"": 3, ""mt"": 1751608832}}, ""cnm_km"": 384132, ""pfldsmax"": 0}"
26455342,BPA_Hyundai Universe 351JT12,2,0,1771243753,49.503793,60.081811,351JT12,"{""id"": 26455342, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 351JT12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 373721, ""pos"": {""c"": 266, ""f"": 5, ""s"": 0, ""t"": 1771243753, ""x"": 60.081811, ""y"": 49.503793, ""z"": 145, ""lc"": 0, ""sc"": 12}, ""cneh"": 6423.45472222, ""cnkb"": 462304, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""351JT12"", ""ct"": 1738303004, ""id"": 1, ""mt"": 1752211920}, ""3"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303004, ""id"": 3, ""mt"": 1751608845}}, ""cnm_km"": 373721, ""pfldsmax"": 0}"
26455352,BPA_Hyundai Universe 940 KW12,2,0,1771244197,49.653903,59.183286,940 KW12,"{""id"": 26455352, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 940 KW12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 699255, ""pos"": {""c"": 58, ""f"": 7, ""s"": 0, ""t"": 1771244197, ""x"": 59.183286, ""y"": 49.653903, ""z"": 16, ""lc"": 0, ""sc"": 15}, ""cneh"": 42744.9105556, ""cnkb"": 510696, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""940 KW12"", ""ct"": 1738304131, ""id"": 1, ""mt"": 1752211207}, ""3"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738304131, ""id"": 3, ""mt"": 1751608858}}, ""cnm_km"": 699255, ""pfldsmax"": 0}"
26455366,BPA_Hyundai Universe 340 PE12,2,0,1771244226,49.82871,59.039836,340 PE12,"{""id"": 26455366, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 340 PE12"", ""cfl"": 1811, ""cls"": 2, ""cnm"": 660022, ""pos"": {""c"": 190, ""f"": 7, ""s"": 46, ""t"": 1771244226, ""x"": 59.039836, ""y"": 49.82871, ""z"": 8, ""lc"": 0, ""sc"": 15}, ""cneh"": 16154.0830556, ""cnkb"": 402579, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""340 PE12"", ""ct"": 1738303531, ""id"": 1, ""mt"": 1752212173}, ""2"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303531, ""id"": 2, ""mt"": 1751608871}}, ""cnm_km"": 660022, ""pfldsmax"": 0}"
26455373,BPA_Hyundai Universe 670 IS12,2,0,1771244022,49.57276,59.825161,670 IS12,"{""id"": 26455373, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 670 IS12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 565579, ""pos"": {""c"": 254, ""f"": 7, ""s"": 98, ""t"": 1771244022, ""x"": 59.825161, ""y"": 49.57276, ""z"": 105, ""lc"": 0, ""sc"": 15}, ""cneh"": 7754.1225, ""cnkb"": 604476, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""670 IS12"", ""ct"": 1675236642, ""id"": 1, ""mt"": 1752212187}, ""2"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303822, ""id"": 2, ""mt"": 1751608888}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738303822, ""id"": 4, ""mt"": 1738303822}}, ""cnm_km"": 565579, ""pfldsmax"": 0}"
26455380,BPA_Hyundai Universe 910 CL12,2,0,1771244183,49.507483,60.078648,910 CL12,"{""id"": 26455380, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 910 CL12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 600702, ""pos"": {""c"": 79, ""f"": 7, ""s"": 0, ""t"": 1771244183, ""x"": 60.078648, ""y"": 49.507483, ""z"": 143, ""lc"": 0, ""sc"": 15}, ""cneh"": 14937.4008333, ""cnkb"": 513433, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""910 CL12"", ""ct"": 1738303913, ""id"": 1, ""mt"": 1752212202}, ""2"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303914, ""id"": 2, ""mt"": 1751608900}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738303914, ""id"": 4, ""mt"": 1738303914}}, ""cnm_km"": 600702, ""pfldsmax"": 0}"
26455387,BPA_Hyundai Universe 408 ZE12,2,0,1771244219,49.503661,60.081793,408 ZE12,"{""id"": 26455387, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 408 ZE12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 588348, ""pos"": {""c"": 21, ""f"": 7, ""s"": 0, ""t"": 1771244219, ""x"": 60.081793, ""y"": 49.503661, ""z"": 143, ""lc"": 0, ""sc"": 15}, ""cneh"": 11988.0425, ""cnkb"": 454600, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303933, ""id"": 1, ""mt"": 1751608911}, ""2"": {""n"": ""registration_plate"", ""v"": ""408 ZE12"", ""ct"": 1738303933, ""id"": 2, ""mt"": 1752212219}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738303933, ""id"": 4, ""mt"": 1738303933}}, ""cnm_km"": 588348, ""pfldsmax"": 0}"
26455408,BPA_Hyundai Universe 253 NG12,2,0,1771236178,49.652365,59.181963,253 NG12,"{""id"": 26455408, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 253 NG12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 604723, ""pos"": {""c"": 4, ""f"": 7, ""s"": 0, ""t"": 1771236178, ""x"": 59.181963, ""y"": 49.652365, ""z"": -2, ""lc"": 0, ""sc"": 13}, ""cneh"": 55831.2422222, ""cnkb"": 316119, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738304152, ""id"": 1, ""mt"": 1751608922}, ""2"": {""n"": ""registration_plate"", ""v"": ""253 NG12"", ""ct"": 1738304152, ""id"": 2, ""mt"": 1752211249}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738304152, ""id"": 4, ""mt"": 1738304152}}, ""cnm_km"": 604723, ""pfldsmax"": 0}"
26455415,BPA_Hyundai Universe 610 ÐÐ12,2,0,1771244171,49.655521,59.171368,610 ÐÐ12,"{""id"": 26455415, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 610 ÐÐ12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 669303, ""pos"": {""c"": 250, ""f"": 7, ""s"": 0, ""t"": 1771244171, ""x"": 59.171368, ""y"": 49.655521, ""z"": 1, ""lc"": 0, ""sc"": 15}, ""cneh"": 1053077.08778, ""cnkb"": 367679, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""610 ÐÐ12"", ""ct"": 1738303662, ""id"": 1, ""mt"": 1752211264}, ""2"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303662, ""id"": 2, ""mt"": 1751608940}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738303662, ""id"": 4, ""mt"": 1738303662}}, ""cnm_km"": 669303, ""pfldsmax"": 0}"
29833293,ÐÐ¢Ð_943 HN|12 Yutong Ð°Ð²ÑÐ¾Ð±ÑÑ,2,0,1771244212,49.668691,59.311783,,"{""id"": 29833293, ""mu"": 0, ""nm"": ""ÐÐ¢Ð_943 HN|12 Yutong Ð°Ð²ÑÐ¾Ð±ÑÑ"", ""cfl"": 1811, ""cls"": 2, ""cnm"": 2816, ""pos"": {""c"": 121, ""f"": 7, ""s"": 35, ""t"": 1771244212, ""x"": 59.311783, ""y"": 49.668691, ""z"": 0, ""lc"": 0, ""sc"": 15}, ""cneh"": 153.111944444, ""cnkb"": 11022, ""uacl"": 4178867978239, ""pflds"": {}, ""cnm_km"": 2816, ""pfldsmax"": 0}"
26455447,BPA_Hyundai Universe 612 ÐÐ 12,2,0,1771244187,49.503745,60.081836,612 ÐÐ 12,"{""id"": 26455447, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 612 ÐÐ 12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 657439, ""pos"": {""c"": 274, ""f"": 7, ""s"": 0, ""t"": 1771244187, ""x"": 60.081836, ""y"": 49.503745, ""z"": 145, ""lc"": 0, ""sc"": 15}, ""cneh"": 14940.2713889, ""cnkb"": 521408, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738304172, ""id"": 1, ""mt"": 1751608952}, ""2"": {""n"": ""registration_plate"", ""v"": ""612 ÐÐ 12"", ""ct"": 1738304172, ""id"": 2, ""mt"": 1752211280}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738304172, ""id"": 4, ""mt"": 1738304172}}, ""cnm_km"": 657439, ""pfldsmax"": 0}"
26455455,BPA_Hyundai Universe 240CW12,2,0,1758520449,49.65274,59.181065,240CW12,"{""id"": 26455455, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 240CW12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 612134, ""pos"": {""c"": 56, ""f"": 7, ""s"": 0, ""t"": 1758520449, ""x"": 59.181065, ""y"": 49.65274, ""z"": -7, ""lc"": 0, ""sc"": 15}, ""cneh"": 18258.0530556, ""cnkb"": 456243, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""240CW12"", ""ct"": 1675236983, ""id"": 1, ""mt"": 1752211306}, ""2"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738304191, ""id"": 2, ""mt"": 1751608963}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738304191, ""id"": 4, ""mt"": 1738304191}}, ""cnm_km"": 612134, ""pfldsmax"": 0}"
26455468,BPA_Hyundai Universe 357XI12,2,0,1771179568,49.652743,59.18164,357XI12,"{""id"": 26455468, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 357XI12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 631385, ""pos"": {""c"": 311, ""f"": 7, ""s"": 0, ""t"": 1771179568, ""x"": 59.18164, ""y"": 49.652743, ""z"": -31, ""lc"": 0, ""sc"": 10}, ""cneh"": 9262.32694444, ""cnkb"": 309019, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""357XI12"", ""ct"": 1738303478, ""id"": 1, ""mt"": 1752211330}, ""3"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303478, ""id"": 3, ""mt"": 1751608974}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738303478, ""id"": 4, ""mt"": 1738303478}}, ""cnm_km"": 631385, ""pfldsmax"": 0}"
26455479,BPA_Hyundai Universe 617 ÐÐ12,2,0,1771244176,49.503655,60.081955,617 ÐÐ12,"{""id"": 26455479, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 617 ÐÐ12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 1015746, ""pos"": {""c"": 267, ""f"": 7, ""s"": 0, ""t"": 1771244176, ""x"": 60.081955, ""y"": 49.503655, ""z"": 148, ""lc"": 0, ""sc"": 15}, ""cneh"": 35606.8144444, ""cnkb"": 333362, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738304212, ""id"": 1, ""mt"": 1751608984}, ""2"": {""n"": ""registration_plate"", ""v"": ""617 ÐÐ12"", ""ct"": 1738304212, ""id"": 2, ""mt"": 1752211377}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738304212, ""id"": 4, ""mt"": 1738304212}}, ""cnm_km"": 1015746, ""pfldsmax"": 0}"
26455498,BPA_Hyundai Universe 765SW12,2,0,1771244207,49.654085,59.182898,765SW12,"{""id"": 26455498, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 765SW12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 627978, ""pos"": {""c"": 44, ""f"": 7, ""s"": 0, ""t"": 1771244207, ""x"": 59.182898, ""y"": 49.654085, ""z"": -6, ""lc"": 0, ""sc"": 15}, ""cneh"": 12966.0847222, ""cnkb"": 529094, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""765SW12"", ""ct"": 1675237192, ""id"": 1, ""mt"": 1752211396}, ""2"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738304236, ""id"": 2, ""mt"": 1751608995}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738304236, ""id"": 4, ""mt"": 1738304236}}, ""cnm_km"": 627978, ""pfldsmax"": 0}"
