id,node_id,lon,lat
860,589,55.25802144,46.68650949
861,4086,55.25497825,46.68295017
862,590,55.26096719,46.68602680
863,4085,55.25763849,46.68325742
864,591,55.26399995,46.68546249
865,592,55.26695985,46.68488659
866,593,55.26886998,46.68456929
867,594,55.27038595,46.68433384
868,595,55.27303149,46.68399465
869,596,55.27599379,46.68360926
870,597,55.27898639,46.68321912
871,598,55.28199118,46.68282978
872,599,55.28497507,46.68243932
873,600,55.28829333,46.68202335
874,601,55.29114367,46.68215315
875,602,55.29401948,46.68200093
876,603,55.29635838,46.68162286
877,604,55.29775041,46.68138253
878,605,55.30033450,46.68100019
879,1389,55.29828694,46.68625947
880,1390,55.29882631,46.68485512
881,1391,55.29975195,46.68339103
882,606,55.30252453,46.68112894
883,607,55.30425818,46.68160968
884,608,55.30624124,46.68240759
885,609,55.30573492,46.68597835
886,1006,55.30934267,46.68313722
887,610,55.30484063,46.68857019
888,740,55.31258462,46.68313304
889,741,55.31162776,46.68554298
890,742,55.31027221,46.68726932
891,739,55.31446928,46.68281772
892,743,55.30995011,46.68889926
893,611,55.30416291,46.68959201
894,612,55.30296335,46.69188371
895,613,55.30001010,46.69140467
896,744,55.30924806,46.69123434
897,745,55.30639517,46.69143211
898,1388,55.29794566,46.68902646
899,614,55.29774347,46.69165764
900,615,55.29747453,46.69504815
901,616,55.29697824,46.69715726
902,617,55.29656875,46.70099460
903,618,55.29630098,46.70401600
904,619,55.29589543,46.70592808
905,620,55.29427055,46.70637665
906,621,55.29122430,46.70705420
907,622,55.28922471,46.70825721
908,623,55.28769479,46.70920979
909,624,55.28518502,46.71076673
910,625,55.28377609,46.71181670
911,626,55.28325707,46.71357345
912,627,55.28260358,46.71594163
913,628,55.28165107,46.71819940
914,629,55.27895417,46.71986153
915,630,55.27575191,46.71914222
916,631,55.27639891,46.72142202
917,4385,55.28141667,46.72272917
918,632,55.27849512,46.72265842
919,633,55.27969835,46.72419635
920,1270,55.27344912,46.71891332
921,1703,55.27215733,46.71657444
922,634,55.28156919,46.72553370
923,4384,55.28450363,46.72535463
924,1271,55.26999917,46.71602571
925,1272,55.26834871,46.71462371
926,635,55.28295314,46.72692714
927,636,55.28488689,46.72833031
928,4383,55.28749913,46.72790181
929,637,55.28630688,46.72971288
930,638,55.28795718,46.73108151
931,639,55.29114983,46.73363321
932,1380,55.29129262,46.73151623
933,640,55.29279440,46.73515960
934,641,55.29433439,46.73647237
935,642,55.29614732,46.73801250
936,643,55.29766839,46.73931020
937,644,55.29951262,46.74023909
938,658,55.30180200,46.73877853
939,659,55.30359607,46.73727029
940,645,55.30084526,46.74200383
941,646,55.30264760,46.74352448
942,647,55.30420785,46.74484808
943,648,55.30593247,46.74629647
944,649,55.30905362,46.74889938
945,657,55.31067625,46.75026263
946,650,55.31220076,46.75154841
947,651,55.31401800,46.75307409
948,652,55.31566458,46.75472965
949,653,55.31705631,46.75587702
950,654,55.31471957,46.75693273
951,655,55.31179565,46.75801221
952,656,55.30840571,46.75918524
953,660,55.30505484,46.73392460
954,661,55.30609078,46.73097775
955,662,55.30704747,46.72826984
956,663,55.30760264,46.72672173
957,664,55.30815120,46.72499268
958,665,55.30850463,46.72203053
959,666,55.30826823,46.71901777
960,667,55.30799212,46.71600633
961,668,55.30770791,46.71298864
962,669,55.30783920,46.70933745
963,670,55.30741367,46.70952172
964,671,55.30957023,46.70759695
965,672,55.31196264,46.70707530
966,4616,55.30714345,46.70636427
967,673,55.31394624,46.70577438
968,4617,55.31176269,46.70427738
969,674,55.31549241,46.70445693
970,675,55.31723625,46.70337573
971,4618,55.30987090,46.70114170
972,676,55.31799262,46.70146301
973,4082,55.31493037,46.70115331
974,4083,55.31229117,46.70026378
975,1702,55.32053093,46.70096286
976,4084,55.31196648,46.69841452
977,677,55.32131860,46.69708140
978,1705,55.32341194,46.69915300
979,1706,55.32419604,46.70092494
980,678,55.32147927,46.69594986
981,730,55.31791646,46.69556313
982,679,55.32347317,46.69463687
983,680,55.32726043,46.69537851
984,681,55.33001943,46.69551690
985,731,55.31548465,46.69435435
986,732,55.31622830,46.69312497
987,733,55.31751349,46.69157711
988,1268,55.32501947,46.69236617
989,1269,55.32633467,46.69210364
990,1711,55.33101625,46.69739408
991,734,55.31891503,46.68907516
992,1267,55.32951309,46.69198422
993,682,55.33293231,46.69536541
994,729,55.33225054,46.69129999
995,735,55.32051144,46.68822976
996,4622,55.32284726,46.68772937
997,4623,55.32840056,46.69007022
998,683,55.33612788,46.69513870
999,728,55.33313015,46.69036837
1000,1709,55.33128822,46.70134867
1001,4368,55.33477239,46.69830143
1002,684,55.33903312,46.69470414
1003,687,55.33585184,46.68969778
1004,1309,55.33635392,46.69214033
1005,1710,55.33164357,46.70199843
1006,685,55.33889827,46.69205012
1007,686,55.33864911,46.68964262
1008,727,55.34202686,46.68947669
1009,1650,55.34537300,46.69419638
1010,1649,55.34663642,46.69401625
1011,688,55.33705770,46.68610786
1012,689,55.33869760,46.68570400
1013,726,55.34564580,46.68909141
1014,690,55.33848230,46.68268446
1015,725,55.34584730,46.68678810
1016,691,55.33923612,46.68069415
1017,692,55.34178338,46.68221486
1018,693,55.34459645,46.68168970
1019,1381,55.33592819,46.68182262
1020,1382,55.33296692,46.68120762
1021,694,55.34574003,46.68084310
1022,724,55.34751407,46.68583899
1023,4362,55.34711180,46.68350200
1024,1308,55.34006744,46.67708644
1025,1383,55.32965577,46.68063215
1026,4363,55.34402478,46.67757056
1027,695,55.34821041,46.68064697
1028,4364,55.34244104,46.67434021
1029,696,55.35104935,46.67988168
1030,721,55.35161443,46.68315470
1031,723,55.34978927,46.68465967
1032,697,55.34999718,46.67772603
1033,698,55.34917222,46.67619796
1034,722,55.35261980,46.68277460
1035,699,55.34799977,46.67400178
1036,700,55.34687867,46.67190065
1037,4365,55.34515782,46.67329109
1038,701,55.34570533,46.67014533
1039,702,55.34490077,46.66806530
1040,1305,55.34210249,46.67095194
1041,1306,55.33961799,46.67199517
1042,1307,55.33819853,46.67353428
1043,703,55.34382890,46.66573425
1044,704,55.34316216,46.66427876
1045,705,55.34224805,46.66292591
1046,706,55.33961302,46.66332767
1047,707,55.33817537,46.66360160
1048,4060,55.34493619,46.66231119
1049,4061,55.34797287,46.66173679
1050,4062,55.35098337,46.66116504
1051,715,56.08086578,46.50840356
1052,716,56.08304474,46.50908368
1053,717,56.07985179,46.50644137
1054,718,56.08016534,46.50414596
1055,719,56.08373656,46.50402940
1056,720,56.08636451,46.50385638
1057,1304,56.08389344,46.50488193
1058,1372,56.08461886,46.50496156
1059,1005,56.08806448,46.50293107
1060,1003,56.09164646,46.50039668
1061,1004,56.08983251,46.50054690
1062,1002,56.09497151,46.50082063
1063,736,55.32036517,46.68599444
1064,737,55.32114265,46.68284827
1065,738,55.31799065,46.68253572
1066,1385,55.32556375,46.68490217
1067,1386,55.32437950,46.68535688
1068,1387,55.32280850,46.68437417
1069,925,55.32020787,46.68037062
1070,926,55.31929033,46.67888007
1071,1384,55.32718307,46.68282654
1072,927,55.31807066,46.67736862
1073,1289,55.18571702,46.68911541
1074,1290,55.18330252,46.68945576
1075,1245,55.18022490,46.68944733
1076,756,55.18933905,46.69222527
1077,757,55.18817646,46.69387857
1078,758,55.18659668,46.69521756
1079,1393,55.18695745,46.69318055
1080,1724,55.18341150,46.69128850
1081,759,55.18508653,46.69717199
1082,1246,55.18018530,46.69132943
1083,760,55.18354840,46.69852379
1084,761,55.18208160,46.70019671
1085,1247,55.17764720,46.69246746
1086,762,55.18055464,46.70155158
1087,763,55.17930658,46.70301757
1088,1235,55.18616329,46.70347129
1089,4431,55.17720533,46.70161550
1090,4432,55.17424080,46.70009540
1091,764,55.17755570,46.70456363
1092,1234,55.18918040,46.70494430
1093,765,55.17606350,46.70606796
1094,766,55.17453029,46.70755236
1095,767,55.17303170,46.70901477
1096,768,55.17148644,46.71050916
1097,769,55.16998216,46.71201945
1098,770,55.16848258,46.71349238
1099,771,55.16698421,46.71500620
1100,772,55.16546706,46.71648971
1101,773,55.16400200,46.71797787
1102,774,55.16249564,46.71945377
1103,775,55.16099976,46.72098204
1104,776,55.15948972,46.72247581
1105,777,55.15798883,46.72400219
1106,778,55.15648505,46.72549439
1107,779,55.15501004,46.72699859
1108,780,55.15351491,46.72847632
1109,781,55.15202676,46.72998782
1110,782,55.15052484,46.73147869
1111,783,55.14899984,46.73303048
1112,784,55.14746705,46.73452943
1113,785,55.14598000,46.73595006
1114,786,55.14418273,46.73744318
1115,787,55.14100991,46.73981407
1116,1203,55.14272228,46.73864218
1117,788,55.13890168,46.74117785
1118,789,55.13746813,46.74206976
1119,790,55.13502435,46.74343989
1120,791,55.13321945,46.74434021
1121,792,55.13174094,46.74509785
1122,793,55.12864576,46.74664044
1123,794,55.12726005,46.74717360
1124,1725,55.12937182,46.74867873
1125,795,55.12566866,46.74806116
1126,1726,55.12957831,46.75199184
1127,796,55.12299521,46.74939311
1128,797,55.12114166,46.75034282
1129,798,55.11964847,46.75107714
1130,799,55.11701724,46.75236474
1131,800,55.11508401,46.75330795
1132,1727,55.12838892,46.75499839
1133,801,55.11357722,46.75405294
1134,802,55.11100202,46.75531231
1135,803,55.10903156,46.75627664
1136,804,55.10753129,46.75702456
1137,805,55.10498131,46.75833022
1138,806,55.10313652,46.75931019
1139,807,55.10165869,46.76013069
1140,808,55.09907736,46.76162578
1141,1236,55.09758367,46.76254967
1142,809,55.09595730,46.76357137
1143,810,55.09373918,46.76504501
1144,811,55.09226106,46.76604347
1145,812,55.09016011,46.76754732
1146,813,55.08870222,46.76864093
1147,814,55.08703308,46.76990235
1148,815,55.08521315,46.77128776
1149,816,55.08371928,46.77243829
1150,817,55.08176673,46.77394190
1151,818,55.08026156,46.77509867
1152,819,55.07825377,46.77662785
1153,820,55.07679068,46.77775222
1154,821,55.07500086,46.77911504
1155,822,55.07333319,46.78038723
1156,823,55.07185895,46.78153023
1157,824,55.06988613,46.78305622
1158,825,55.06840146,46.78418881
1159,826,55.06652172,46.78564044
1160,827,55.06501043,46.78685382
1161,828,55.06326904,46.78838612
1162,829,55.06179399,46.78979097
1163,830,55.06030863,46.79128125
1164,831,55.05883295,46.79279877
1165,832,55.05738051,46.79433595
1166,833,55.05590813,46.79595708
1167,834,55.05456289,46.79746539
1168,835,55.05307155,46.79915692
1169,836,55.05181320,46.80057782
1170,837,55.05025991,46.80235881
1171,838,55.04892580,46.80386536
1172,839,55.04743556,46.80556611
1173,840,55.04610563,46.80705370
1174,841,55.04459667,46.80876944
1175,842,55.04328473,46.81025457
1176,843,55.04189896,46.81200439
1177,844,55.04074143,46.81381531
1178,1335,55.03902163,46.81308363
1179,1336,55.03570881,46.81183146
1180,845,55.03995248,46.81537563
1181,846,55.03908231,46.81801127
1182,1337,55.03280857,46.81105414
1183,1339,55.03255770,46.80990150
1184,847,55.03870994,46.82105336
1185,848,55.03897800,46.82394465
1186,849,55.03957948,46.82703918
1187,850,55.04016268,46.82999947
1188,851,55.04046005,46.83164952
1189,852,55.04078836,46.83311495
1190,853,55.04129568,46.83603268
1191,854,55.03938706,46.83700965
1192,855,55.03694061,46.83740184
1193,856,55.03599799,46.83782969
1194,880,55.04193260,46.83887569
1195,1340,55.03757925,46.83893450
1196,857,55.03295477,46.83839391
1197,879,55.04253555,46.84197801
1198,858,55.03002284,46.83908619
1199,859,55.02818968,46.83937559
1200,1323,55.03065753,46.84211953
1201,860,55.02766421,46.84217236
1202,1324,55.03089211,46.84491911
1203,861,55.02714925,46.84500067
1204,862,55.02691472,46.84754319
1205,863,55.03072871,46.84726703
1206,864,55.03167821,46.84794927
1207,865,55.03230878,46.85090297
1208,1237,55.02750443,46.85092143
1209,1238,55.02820500,46.85413233
1210,866,55.03296537,46.85399803
1211,867,55.03350350,46.85676288
1212,1239,55.02889419,46.85684206
1213,1241,55.03671714,46.85671000
1214,1242,55.03891525,46.85535850
1215,868,55.03413473,46.85992861
1216,1240,55.02971458,46.85936092
1217,1243,55.04185356,46.85503289
1218,869,55.03503030,46.86168634
1219,870,55.03635052,46.86099756
1220,871,55.03893854,46.86123321
1221,1325,55.03015132,46.86226300
1222,1326,55.03307542,46.86197858
1223,872,55.04213074,46.86088825
1224,873,55.04572492,46.86002355
1225,874,55.04553829,46.85703864
1226,2327,55.04677632,46.86316576
1227,2903,55.04645335,46.86173635
1228,875,55.04492292,46.85400871
1229,1761,55.05101026,46.86299141
1230,1762,55.04826830,46.86631497
1231,2328,55.04978499,46.86509884
1232,1760,55.05357023,46.85964348
1233,2329,55.05226317,46.86116332
1234,2330,55.05504790,46.85805021
1235,876,55.04433665,46.85100040
1236,877,55.04376783,46.84813914
1237,878,55.04314128,46.84501074
1238,1244,55.04345485,46.84671433
1239,884,55.23968690,46.68000647
1240,1345,55.23016267,46.67939117
1241,890,55.15032365,46.65292489
1242,1653,55.15071845,46.65007358
1243,892,55.14715568,46.65617455
1244,1654,55.15031276,46.64644218
1245,1655,55.15050253,46.64513943
1246,1656,55.14675191,46.64678751
1247,1657,55.14501145,46.64783365
1248,1658,55.14346462,46.64931964
1249,4290,55.15306811,46.64589446
1250,893,55.14567424,46.65772529
1251,1659,55.14190111,46.65092171
1252,1661,55.14032560,46.65598482
1253,1662,55.14096709,46.65907483
1254,1660,55.14006942,46.65307158
1255,1695,55.13918058,46.65399303
1256,1696,55.13776575,46.65592330
1257,1697,55.13661133,46.65768117
1258,1698,55.13554259,46.65910737
1259,898,55.13628783,46.66610055
1260,1699,55.13397618,46.66207829
1261,1700,55.13326739,46.66392161
1262,899,55.13558014,46.66828328
1263,1721,55.13123433,46.66778367
1264,1722,55.12942350,46.67110378
1265,1024,55.17403841,46.64321049
1266,1040,55.17703992,46.64423422
1267,1056,55.16435997,46.64026337
1268,1057,55.16283351,46.64176085
1269,1260,55.17110995,46.64181885
1270,1261,55.16811350,46.64036343
1271,1055,55.16568258,46.63902952
1272,1701,55.15881692,46.64166054
1273,1687,55.16183529,46.63794486
1274,1688,55.15982450,46.63689550
1275,1691,55.15648227,46.63772625
1276,1692,55.15553077,46.64070140
1277,1693,55.15379922,46.64191877
1278,1694,55.15238314,46.64389879
1279,1251,55.16871916,46.68788808
1280,1292,55.16557097,46.68929788
1281,1293,55.16400662,46.69182968
1282,1294,55.16205867,46.69167180
1283,1249,55.17335587,46.68890728
1284,1250,55.17149678,46.68927663
1285,1248,55.17469888,46.69101339
1286,4436,55.17096575,46.69168050
1287,936,56.10439300,46.55669065
1288,937,56.10347273,46.55350850
1289,938,56.10109716,46.55800354
1290,995,56.09960518,46.55853645
1291,939,56.09795164,46.55912782
1292,940,56.09503010,46.56020409
1293,941,56.09250279,46.56115898
1294,942,56.09103375,46.56171815
1295,943,56.08900226,46.56248074
1296,944,56.08606023,46.56359121
1297,945,56.08407842,46.56434004
1298,946,56.08259925,46.56490049
1299,947,56.08001433,46.56587985
1300,948,56.07741181,46.56664134
1301,1312,56.07641956,46.56294148
1302,954,56.07564170,46.56753950
1303,949,56.07470910,46.56773579
1304,950,56.07323370,46.56732470
1305,951,56.07073272,46.56682139
1306,1313,56.07562651,46.55957809
1307,952,56.06775234,46.56573159
1308,953,56.06583288,46.56509701
1309,4291,56.06636560,46.56442233
1310,4289,56.13842900,46.53250017
1311,959,56.14280402,46.52668153
1312,960,56.14074694,46.52717160
1313,961,56.14421074,46.52504278
1314,962,56.14493510,46.52496173
1315,4288,56.13651049,46.52937537
1316,963,56.14951660,46.52332834
1317,1298,56.15043350,46.52246350
1318,1299,56.15054517,46.52246517
1319,964,56.15251970,46.52331695
1320,965,56.15499638,46.52329969
1321,966,56.15731800,46.52301529
1322,967,56.15890715,46.52148034
1323,968,56.16075850,46.52146796
1324,969,56.16318549,46.52170507
1325,970,56.16432154,46.52448494
1326,971,56.16514080,46.52674221
1327,1358,56.16706286,46.52544986
1328,997,56.16677770,46.52714740
1329,972,56.16544204,46.53009639
1330,996,56.16550420,46.52950220
1331,1359,56.17048845,46.52708955
1332,1360,56.17272493,46.52709903
1333,973,56.16538432,46.53296943
1334,1302,56.17335841,46.53029819
1335,974,56.16445204,46.53597387
1336,975,56.16071852,46.53610772
1337,994,56.16691572,46.53582091
1338,1204,56.16957050,46.53571743
1339,1301,56.17383000,46.53257900
1340,4292,56.15963122,46.53445230
1341,4293,56.15796292,46.53284669
1342,4294,56.15599826,46.53163516
1343,4295,56.15572111,46.53141808
1344,4312,56.16760800,46.53372817
1345,4313,56.17014945,46.53326476
1346,1205,56.17335096,46.53544613
1347,1300,56.17465345,46.53367107
1348,2912,56.16126737,46.53822699
1349,4296,56.16934108,46.53905296
1350,4367,56.16676184,46.53969678
1351,4297,56.16936694,46.54163671
1352,4298,56.16735454,46.54264688
1353,4352,56.12514084,46.56302497
1354,4353,56.12696258,46.56193292
1355,4354,56.12904531,46.56046265
1356,984,56.11866973,46.56543435
1357,985,56.11678065,46.56602065
1358,986,56.11508132,46.56841457
1359,3534,56.11999043,46.56888223
1360,987,56.11409674,46.56987498
1361,3533,56.12105750,46.57193410
1362,988,56.11272311,46.57195373
1363,1303,56.11155325,46.57371962
1364,989,56.11060158,46.57514064
1365,990,56.10911845,46.57736894
1366,991,56.10744098,46.57900768
1367,992,56.10683546,46.58073546
1368,2918,56.10562575,46.58263175
1369,2919,56.10489709,46.58399067
1370,2920,56.10454272,46.58700903
1371,1206,56.17565667,46.53533606
1372,4259,56.17515422,46.53903548
1373,1000,56.09899570,46.50297447
1374,1001,56.09838327,46.50105564
1375,3535,56.09841977,46.49702418
1376,3536,56.09835622,46.49396846
1377,1011,55.20779845,46.66378921
1378,4224,55.21567738,46.66206993
1379,1012,55.20644798,46.66314645
1380,4223,55.21516303,46.65923968
1381,4222,55.21401529,46.65858346
1382,4397,55.20982954,46.65870308
1383,4398,55.20692267,46.65872942
1384,4399,55.20408130,46.65869780
1385,1025,55.17421666,46.64072037
1386,1026,55.17643509,46.64158728
1387,1027,55.18006877,46.64175564
1388,1041,55.17765107,46.63939586
1389,1712,55.17347484,46.63797981
1390,1028,55.18300211,46.64135042
1391,1042,55.17997284,46.63911111
1392,1043,55.18356850,46.63839847
1393,1049,55.17981061,46.63512529
1394,1050,55.17703267,46.63525470
1395,1051,55.17387046,46.63543740
1396,1052,55.17088666,46.63536686
1397,1053,55.16902491,46.63551736
1398,1054,55.16738918,46.63724383
1399,1029,55.18592711,46.64116465
1400,1030,55.18906457,46.64180890
1401,1044,55.18625711,46.63823288
1402,1048,55.18329402,46.63518396
1403,1031,55.19018124,46.64363179
1404,1032,55.19139815,46.64405147
1405,1033,55.18847916,46.64611632
1406,1045,55.18906158,46.63760289
1407,1047,55.18595010,46.63508099
1408,1131,55.19148952,46.63796486
1409,1046,55.18904373,46.63537167
1410,1635,55.19477630,46.64390688
1411,1132,55.19200199,46.63539935
1412,1634,55.19796630,46.64375473
1413,1633,55.20083181,46.64344212
1414,1713,55.17479980,46.63284670
1415,1714,55.17737200,46.63264975
1416,1715,55.17998650,46.63219875
1417,1716,55.18279360,46.63130980
1418,1133,55.19495000,46.63531879
1419,1719,55.18911314,46.63185243
1420,1134,55.19798076,46.63530715
1421,1717,55.18545478,46.63084156
1422,1718,55.18846325,46.63035338
1423,4343,55.16734931,46.63187900
1424,4345,55.16362986,46.63064843
1425,4344,55.16503710,46.62909779
1426,4346,55.16198453,46.63196558
1427,1689,55.15813359,46.63553041
1428,1690,55.15725144,46.63625111
1429,1073,55.37193197,46.61983555
1430,1074,55.37028709,46.61866373
1431,1075,55.36887182,46.61764429
1432,1076,55.36668511,46.61609452
1433,1077,55.36508397,46.61495427
1434,1078,55.36298465,46.61346348
1435,1079,55.35993619,46.61128813
1436,1080,55.35794345,46.60986229
1437,1081,55.35641545,46.60876286
1438,1082,55.35435619,46.60728960
1439,1083,55.35294084,46.60627979
1440,1084,55.35076938,46.60471192
1441,1085,55.34931812,46.60363264
1442,1086,55.34863186,46.60255947
1443,1297,55.34954633,46.60248983
1444,1199,55.34418317,46.60002450
1445,1200,55.34568588,46.60110200
1446,1198,55.34196065,46.59843272
1447,1092,55.57585945,46.69846086
1448,1093,55.57889592,46.69813624
1449,1094,55.58194882,46.69781300
1450,1095,55.58497416,46.69749008
1451,1096,55.58797548,46.69715014
1452,1097,55.59099794,46.69680106
1453,1098,55.59310156,46.69655581
1454,1099,55.59451096,46.69639368
1455,1100,55.59696591,46.69613500
1456,1101,55.60004935,46.69577463
1457,1102,55.60304102,46.69538550
1458,1103,55.60591283,46.69499289
1459,1104,55.60894571,46.69455080
1460,1105,55.61197319,46.69408445
1461,1106,55.61478063,46.69367934
1462,1107,55.61635286,46.69346614
1463,1108,55.61800240,46.69322621
1464,1109,55.62092407,46.69279911
1465,1110,55.62392934,46.69235850
1466,1111,55.62700490,46.69182012
1467,1112,55.62996860,46.69116126
1468,1113,55.63229057,46.69065604
1469,1114,55.63371502,46.68993159
1470,1115,55.63600906,46.68977359
1471,1116,55.63900653,46.68928251
1472,1117,55.64205155,46.68889091
1473,1118,55.64501845,46.68850453
1474,1119,55.64800947,46.68812287
1475,1120,55.65094287,46.68774451
1476,1121,55.65408298,46.68733576
1477,1201,55.65280780,46.68752140
1478,1122,55.65697662,46.68696720
1479,1123,55.66002409,46.68657276
1480,1124,55.66320304,46.68658699
1481,1125,55.66512589,46.68714802
1482,1126,55.66579104,46.68821768
1483,1135,55.20101945,46.63529643
1484,1136,55.20404253,46.63528781
1485,1137,55.20703571,46.63527624
1486,1138,55.20996630,46.63526888
1487,1139,55.21294327,46.63525623
1488,1630,55.20835886,46.64149757
1489,1140,55.21595253,46.63524457
1490,1141,55.21908013,46.63531472
1491,1142,55.22190861,46.63524575
1492,1628,55.21953267,46.63781344
1493,1143,55.22500860,46.63524621
1494,1629,55.21947424,46.64101876
1495,1144,55.22834366,46.63507964
1496,1145,55.23023941,46.63448983
1497,1146,55.22993075,46.63201164
1498,2909,55.23408727,46.63521650
1499,1147,55.22991612,46.62895237
1500,2910,55.23696750,46.63520571
1501,1405,55.23930827,46.63532838
1502,1406,55.23936411,46.63190411
1503,1148,55.23032258,46.62584677
1504,1149,55.23344048,46.62476852
1505,1150,55.23491775,46.62437592
1506,1407,55.23934678,46.62882578
1507,1151,55.23692415,46.62384444
1508,1408,55.23955026,46.62654113
1509,1152,55.23993419,46.62311435
1510,1153,55.24304393,46.62223027
1511,1154,55.24525605,46.62165505
1512,1155,55.24667457,46.62126761
1513,1156,55.24906050,46.62064395
1514,1157,55.25205679,46.61985390
1515,1158,55.25505262,46.61905654
1516,1159,55.25684450,46.61858920
1517,1160,55.25853629,46.61818888
1518,1161,55.26115961,46.61806321
1519,1162,55.26397984,46.61805853
1520,1163,55.26694353,46.61804713
1521,1164,55.27058387,46.61800623
1522,1165,55.27276284,46.61696059
1523,1409,55.27457180,46.61564780
1524,1166,55.27617247,46.61447210
1525,1167,55.27875679,46.61337116
1526,1168,55.28192245,46.61485035
1527,1169,55.28476502,46.61337447
1528,1170,55.28624212,46.61236375
1529,1171,55.28796870,46.61125134
1530,1172,55.29005578,46.60991450
1531,1173,55.29152557,46.60896350
1532,1174,55.29388764,46.60744067
1533,1175,55.29703532,46.60543391
1534,1176,55.29927444,46.60399968
1535,1177,55.30077509,46.60303373
1536,1178,55.30298202,46.60160806
1537,1179,55.30609623,46.59961179
1538,1180,55.30843152,46.59810759
1539,1181,55.30989237,46.59716488
1540,1182,55.31190946,46.59586663
1541,1183,55.31367767,46.59472367
1542,1184,55.31524785,46.59372398
1543,1185,55.31764097,46.59218894
1544,1186,55.31915885,46.59120938
1545,1187,55.32105143,46.58999115
1546,1188,55.32296909,46.58874455
1547,1189,55.32438219,46.58781970
1548,1190,55.32677301,46.58675461
1549,1191,55.32868050,46.58826267
1550,1192,55.33023558,46.58947050
1551,1193,55.33215100,46.59097613
1552,1410,55.32994143,46.58421830
1553,1411,55.33199856,46.58288200
1554,1412,55.33354069,46.58186575
1555,1194,55.33366853,46.59217095
1556,1195,55.33555354,46.59365604
1557,1196,55.33707208,46.59484762
1558,1197,55.33908092,46.59637329
1559,1207,56.17907999,46.53500297
1560,1208,56.18165529,46.53462741
1561,1209,56.18249727,46.53437880
1562,1370,56.18010869,46.53281198
1563,1371,56.18010819,46.53038301
1564,4260,56.17584304,46.54197455
1565,4308,56.17895108,46.53822079
1566,4608,56.18078992,46.53087100
1567,1210,56.18512123,46.53390104
1568,1211,56.18458397,46.53005937
1569,1318,56.18813662,46.53419983
1570,1319,56.19094534,46.53380382
1571,4409,56.19015167,46.53600131
1572,4410,56.18903862,46.53520497
1573,4411,56.18764985,46.53131193
1574,4412,56.18224486,46.52745464
1575,1212,56.18421120,46.52719814
1576,1320,56.19392135,46.53320000
1577,1213,56.18393076,46.52358183
1578,4263,56.17994991,46.52700188
1579,4387,56.17683229,46.52566635
1580,4389,56.17892420,46.52467903
1581,1214,56.18397346,46.52174646
1582,4388,56.17703595,46.52530386
1583,4390,56.18173615,46.52290796
1584,4391,56.18253978,46.52165914
1585,1215,56.18573368,46.51803884
1586,1216,56.18701241,46.51488035
1587,1217,56.18827511,46.51197961
1588,1218,56.19031380,46.50866720
1589,1219,56.19179657,46.50634964
1590,1220,56.19273940,46.50482160
1591,1221,56.19390473,46.50373950
1592,1222,56.19641200,46.50204867
1593,1223,56.19813691,46.50092841
1594,1224,56.19905340,46.50074202
1595,1227,55.21306000,46.69762212
1596,1228,55.20692488,46.70140150
1597,1229,55.20379680,46.70276760
1598,1230,55.20116683,46.70339050
1599,1231,55.19832317,46.70405883
1600,1232,55.19525700,46.70477614
1601,1233,55.19194356,46.70538611
1602,4435,55.16832875,46.69537213
1603,1273,55.26690195,46.71340767
1604,1274,55.26504620,46.71184130
1605,1275,55.26363836,46.71054105
1606,4386,55.26734940,46.71053880
1607,1276,55.26186810,46.70910485
1608,1277,55.26023938,46.70779136
1609,1278,55.25856544,46.70637900
1610,1279,55.25704541,46.70509981
1611,1280,55.25529023,46.70362378
1612,1281,55.25373400,46.70231420
1613,1282,55.25197436,46.70082789
1614,1283,55.24891837,46.69824040
1615,1284,55.24571537,46.69552147
1616,1704,55.24708458,46.69668383
1617,4434,55.16796300,46.69686263
1618,1314,56.07543086,46.55912176
1619,1315,56.07407461,46.55770208
1620,1316,56.07112537,46.55725523
1621,1317,56.06864016,46.55763638
1622,1321,56.19755417,46.53290154
1623,1322,56.19799098,46.53034097
1624,1646,56.19861170,46.53007900
1625,1663,56.19994979,46.53269847
1626,4309,56.19891073,46.53579756
1627,1664,56.20299059,46.53240661
1628,4310,56.19943007,46.53875101
1629,4311,56.19786095,46.53945754
1630,4424,56.19775283,46.52673331
1631,1665,56.20626138,46.53217998
1632,3944,56.20716488,46.53465032
1633,4425,56.19891589,46.52620167
1634,4428,56.20541613,46.52964053
1635,4426,56.19898426,46.52407900
1636,4427,56.19831490,46.52475600
1637,1338,55.03143420,46.81069520
1638,1344,55.22723950,46.68215300
1639,1354,55.21487974,46.67927032
1640,1361,56.11249345,46.51324285
1641,1362,56.11000753,46.50986805
1642,2322,56.11579117,46.50792565
1643,2905,56.11300556,46.50885449
1644,2906,56.11719248,46.50741106
1645,2323,56.11900125,46.50684378
1646,1396,55.23948275,46.66198437
1647,1397,55.23946351,46.65899065
1648,1398,55.23945013,46.65604235
1649,1399,55.23943347,46.65302639
1650,1400,55.23942811,46.65012215
1651,1401,55.23941255,46.64696116
1652,1402,55.23939974,46.64403424
1653,1403,55.23938552,46.64102973
1654,1404,55.23937462,46.63806297
1655,1413,55.33580050,46.58040175
1656,1414,55.33912042,46.57823996
1657,1415,55.34128589,46.57683278
1658,1416,55.34260992,46.57596208
1659,1417,55.34487641,46.57448818
1660,1418,55.34797512,46.57245656
1661,1419,55.35034464,46.57091127
1662,1420,55.35182591,46.56994055
