wialon_id,nm,cls,mu,pos_t,pos_y,pos_x,registration_plate,payload_json
28991366,BPA_Daewoo BH-120F GDW 744AD12,2,0,1771299978,49.503705,60.081848,744AD12,"{""id"": 28991366, ""mu"": 0, ""nm"": ""BPA_Daewoo BH-120F GDW 744AD12"", ""cfl"": 1811, ""cls"": 2, ""cnm"": 437912, ""pos"": {""c"": 259, ""f"": 7, ""s"": 0, ""t"": 1771299978, ""x"": 60.081848, ""y"": 49.503705, ""z"": 146, ""lc"": 0, ""sc"": 15}, ""cneh"": 3181.43444444, ""cnkb"": 105062, ""uacl"": 4178867978239, ""pflds"": {""3"": {""n"": ""model"", ""v"": ""Daewoo BH 120F"", ""ct"": 1738400664, ""id"": 3, ""mt"": 1751608659}, ""4"": {""n"": ""registration_plate"", ""v"": ""744AD12"", ""ct"": 1738400664, ""id"": 4, ""mt"": 1752212365}}, ""cnm_km"": 437912, ""pfldsmax"": 0}"
26454911,BPA_Hyundai County 091ZZ12,2,0,1771302017,49.563405,60.371076,091ZZ12,"{""id"": 26454911, ""mu"": 0, ""nm"": ""BPA_Hyundai County 091ZZ12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 409308, ""pos"": {""c"": 290, ""f"": 7, ""s"": 0, ""t"": 1771302017, ""x"": 60.371076, ""y"": 49.563405, ""z"": 148, ""lc"": 0, ""sc"": 15}, ""cneh"": 12854.2052778, ""cnkb"": 461331, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""091ZZ12"", ""ct"": 1738299252, ""id"": 1, ""mt"": 1752212498}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738299252, ""id"": 3, ""mt"": 1751609729}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738299252, ""id"": 4, ""mt"": 1738299252}}, ""cnm_km"": 409308, ""pfldsmax"": 0}"
26454950,BPA_Hyundai County 622TL12,2,0,1771302072,49.592605,59.681985,622TL12,"{""id"": 26454950, ""mu"": 0, ""nm"": ""BPA_Hyundai County 622TL12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 384601, ""pos"": {""c"": 291, ""f"": 5, ""s"": 81, ""t"": 1771302072, ""x"": 59.681985, ""y"": 49.592605, ""z"": -103, ""lc"": 0, ""sc"": 15}, ""cneh"": 1055869.54222, ""cnkb"": 313552, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""622TL12"", ""ct"": 1675235033, ""id"": 1, ""mt"": 1752212443}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738298537, ""id"": 3, ""mt"": 1751609793}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 5.0"", ""ct"": 1738298537, ""id"": 4, ""mt"": 1738298537}}, ""cnm_km"": 384601, ""pfldsmax"": 0}"
26454963,BPA_Hyundai County 711 LA12,2,0,1771302041,49.653045,59.181505,711 LA12,"{""id"": 26454963, ""mu"": 0, ""nm"": ""BPA_Hyundai County 711 LA12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 385715, ""pos"": {""c"": 0, ""f"": 7, ""s"": 0, ""t"": 1771302041, ""x"": 59.181505, ""y"": 49.653045, ""z"": 18, ""lc"": 0, ""sc"": 15}, ""cneh"": 1055955.56083, ""cnkb"": 405322, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""711 LA12"", ""ct"": 1738298498, ""id"": 1, ""mt"": 1752212575}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738298498, ""id"": 3, ""mt"": 1751609804}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738298498, ""id"": 4, ""mt"": 1738298498}}, ""cnm_km"": 385715, ""pfldsmax"": 0}"
26454971,BPA_Hyundai County 809 EC12,2,0,1771302066,49.6536,59.182133,809 EC12,"{""id"": 26454971, ""mu"": 0, ""nm"": ""BPA_Hyundai County 809 EC12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 467036, ""pos"": {""c"": 10, ""f"": 7, ""s"": 0, ""t"": 1771302066, ""x"": 59.182133, ""y"": 49.6536, ""z"": -2, ""lc"": 0, ""sc"": 15}, ""cneh"": 28254.9708333, ""cnkb"": 340082, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""809 EC12"", ""ct"": 1738298580, ""id"": 1, ""mt"": 1752212593}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738298580, ""id"": 3, ""mt"": 1751609816}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738298580, ""id"": 4, ""mt"": 1738298580}}, ""cnm_km"": 467036, ""pfldsmax"": 0}"
26455003,BPA_Hyundai County 029 TR12,2,0,1771302041,49.547333,60.125655,029 TR12,"{""id"": 26455003, ""mu"": 0, ""nm"": ""BPA_Hyundai County 029 TR12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 446053, ""pos"": {""c"": 63, ""f"": 5, ""s"": 0, ""t"": 1771302041, ""x"": 60.125655, ""y"": 49.547333, ""z"": 155, ""lc"": 0, ""sc"": 15}, ""cneh"": 1058021.46639, ""cnkb"": 393639, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""029 TR12"", ""ct"": 1738298612, ""id"": 1, ""mt"": 1752212625}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738298612, ""id"": 3, ""mt"": 1751609839}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 5.0"", ""ct"": 1738298612, ""id"": 4, ""mt"": 1738298612}}, ""cnm_km"": 446053, ""pfldsmax"": 0}"
26455112,BPA_Hyundai County 045 MQ12,2,0,1771302030,49.650405,59.171198,045 MQ12,"{""id"": 26455112, ""mu"": 0, ""nm"": ""BPA_Hyundai County 045 MQ12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 447106, ""pos"": {""c"": 309, ""f"": 7, ""s"": 0, ""t"": 1771302030, ""x"": 59.171198, ""y"": 49.650405, ""z"": 6, ""lc"": 0, ""sc"": 15}, ""cneh"": 1061875.12556, ""cnkb"": 509769, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""045 MQ12"", ""ct"": 1738298641, ""id"": 1, ""mt"": 1752213919}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738298641, ""id"": 3, ""mt"": 1751609897}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738298641, ""id"": 4, ""mt"": 1738298641}}, ""cnm_km"": 447106, ""pfldsmax"": 0}"
29835971,ÐÐ¢Ð_119 ZU|12 Yutong Ð°Ð²ÑÐ¾Ð±ÑÑ,2,0,1771302076,49.65304,59.182373,,"{""id"": 29835971, ""mu"": 0, ""nm"": ""ÐÐ¢Ð_119 ZU|12 Yutong Ð°Ð²ÑÐ¾Ð±ÑÑ"", ""cfl"": 1811, ""cls"": 2, ""cnm"": 3934, ""pos"": {""c"": 0, ""f"": 7, ""s"": 0, ""t"": 1771302076, ""x"": 59.182373, ""y"": 49.65304, ""z"": -8, ""lc"": 0, ""sc"": 15}, ""cneh"": 180.016111111, ""cnkb"": 16422, ""uacl"": 4178867978239, ""pflds"": {}, ""cnm_km"": 3934, ""pfldsmax"": 0}"
26454919,BPA_Hyundai County kz586JN12,2,0,1771302039,49.653205,59.181366,kz586JN12,"{""id"": 26454919, ""mu"": 0, ""nm"": ""BPA_Hyundai County kz586JN12"", ""cfl"": 1811, ""cls"": 2, ""cnm"": 415238, ""pos"": {""c"": 317, ""f"": 7, ""s"": 0, ""t"": 1771302039, ""x"": 59.181366, ""y"": 49.653205, ""z"": 8, ""lc"": 0, ""sc"": 15}, ""cneh"": 16131.1375, ""cnkb"": 419423, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""kz586JN12"", ""ct"": 1738299075, ""id"": 1, ""mt"": 1752212517}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738299075, ""id"": 3, ""mt"": 1751609745}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738299075, ""id"": 4, ""mt"": 1738299075}}, ""cnm_km"": 415238, ""pfldsmax"": 0}"
26454928,BPA_Hyundai County KZ203TU12,2,0,1770780227,49.653551,59.182226,KZ203TU12,"{""id"": 26454928, ""mu"": 0, ""nm"": ""BPA_Hyundai County KZ203TU12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 420730, ""pos"": {""c"": 226, ""f"": 5, ""s"": 0, ""t"": 1770780227, ""x"": 59.182226, ""y"": 49.653551, ""z"": -8, ""lc"": 0, ""sc"": 15}, ""cneh"": 13920.1308333, ""cnkb"": 428326, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""KZ203TU12"", ""ct"": 1738300753, ""id"": 1, ""mt"": 1752212539}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738300753, ""id"": 3, ""mt"": 1751609758}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 5.0"", ""ct"": 1738300753, ""id"": 4, ""mt"": 1738300753}}, ""cnm_km"": 420730, ""pfldsmax"": 0}"
26454934,BPA_Hyundai County KZ170IE12,2,0,1771302070,49.653653,59.182176,KZ170IE12,"{""id"": 26454934, ""mu"": 0, ""nm"": ""BPA_Hyundai County KZ170IE12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 436247, ""pos"": {""c"": 236, ""f"": 5, ""s"": 0, ""t"": 1771302070, ""x"": 59.182176, ""y"": 49.653653, ""z"": -7, ""lc"": 0, ""sc"": 15}, ""cneh"": 8116.41722222, ""cnkb"": 425625, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""KZ170IE12"", ""ct"": 1738300665, ""id"": 1, ""mt"": 1752212708}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738300665, ""id"": 3, ""mt"": 1751609770}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 5.0"", ""ct"": 1738300665, ""id"": 4, ""mt"": 1738300665}}, ""cnm_km"": 436247, ""pfldsmax"": 0}"
26454940,BPA_Hyundai County KZ606DM12,2,0,1771302063,49.652995,59.181275,KZ606DM12,"{""id"": 26454940, ""mu"": 0, ""nm"": ""BPA_Hyundai County KZ606DM12"", ""cfl"": 1811, ""cls"": 2, ""cnm"": 646935, ""pos"": {""c"": 228, ""f"": 7, ""s"": 0, ""t"": 1771302063, ""x"": 59.181275, ""y"": 49.652995, ""z"": -8, ""lc"": 0, ""sc"": 15}, ""cneh"": 173097.088889, ""cnkb"": 441923, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""KZ606DM12"", ""ct"": 1738299213, ""id"": 1, ""mt"": 1752212558}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738299213, ""id"": 3, ""mt"": 1751609781}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738299213, ""id"": 4, ""mt"": 1738299213}}, ""cnm_km"": 646935, ""pfldsmax"": 0}"
26454977,BPA_Hyundai County KZ784PO12,2,0,1771302065,49.653323,59.181748,KZ784PO12,"{""id"": 26454977, ""mu"": 0, ""nm"": ""BPA_Hyundai County KZ784PO12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 396390, ""pos"": {""c"": 267, ""f"": 7, ""s"": 0, ""t"": 1771302065, ""x"": 59.181748, ""y"": 49.653323, ""z"": -5, ""lc"": 0, ""sc"": 15}, ""cneh"": 12491.5144444, ""cnkb"": 368298, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""KZ784PO12"", ""ct"": 1738298705, ""id"": 1, ""mt"": 1752212608}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738298705, ""id"": 3, ""mt"": 1751609826}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738298705, ""id"": 4, ""mt"": 1738298705}}, ""cnm_km"": 396390, ""pfldsmax"": 0}"
26455015,BPA_Hyundai County KZ692HC12,2,0,1771302063,49.570683,59.753118,KZ692HC12,"{""id"": 26455015, ""mu"": 0, ""nm"": ""BPA_Hyundai County KZ692HC12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 432789, ""pos"": {""c"": 265, ""f"": 5, ""s"": 92, ""t"": 1771302063, ""x"": 59.753118, ""y"": 49.570683, ""z"": -19, ""lc"": 0, ""sc"": 15}, ""cneh"": 17549.6780556, ""cnkb"": 322035, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""color"", ""v"": ""Galileosky 5.0"", ""ct"": 1738299039, ""id"": 1, ""mt"": 1738299039}, ""2"": {""n"": ""registration_plate"", ""v"": ""KZ692HC12"", ""ct"": 1738299039, ""id"": 2, ""mt"": 1752212639}, ""4"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738299039, ""id"": 4, ""mt"": 1751609849}}, ""cnm_km"": 432789, ""pfldsmax"": 0}"
26455028,BPA_Hyundai County KZ332WO12,2,0,1771300936,49.652978,59.181258,KZ332WO12,"{""id"": 26455028, ""mu"": 0, ""nm"": ""BPA_Hyundai County KZ332WO12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 663398, ""pos"": {""c"": 242, ""f"": 5, ""s"": 3, ""t"": 1771300936, ""x"": 59.181258, ""y"": 49.652978, ""z"": 4, ""lc"": 0, ""sc"": 15}, ""cneh"": 35905.6563889, ""cnkb"": 441467, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""KZ332WO12"", ""ct"": 1738300722, ""id"": 1, ""mt"": 1752212679}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738300722, ""id"": 3, ""mt"": 1751609863}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 5.0"", ""ct"": 1738300723, ""id"": 4, ""mt"": 1738300723}}, ""cnm_km"": 663398, ""pfldsmax"": 0}"
26455038,BPA_Hyundai County KZ293 PO12,2,0,1771302056,51.35142,59.903743,KZ293 PO12,"{""id"": 26455038, ""mu"": 0, ""nm"": ""BPA_Hyundai County KZ293 PO12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 462212, ""pos"": {""c"": 168, ""f"": 7, ""s"": 0, ""t"": 1771302056, ""x"": 59.903743, ""y"": 51.35142, ""z"": -20, ""lc"": 0, ""sc"": 15}, ""cneh"": 16593.4872222, ""cnkb"": 462650, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""KZ293 PO12"", ""ct"": 1738300695, ""id"": 1, ""mt"": 1752212724}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738300695, ""id"": 3, ""mt"": 1751609875}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738300695, ""id"": 4, ""mt"": 1738300695}}, ""cnm_km"": 462212, ""pfldsmax"": 0}"
26455107,BPA_Hyundai County KZ272AF12,2,0,1771302024,49.65317,59.181231,KZ272AF12,"{""id"": 26455107, ""mu"": 0, ""nm"": ""BPA_Hyundai County KZ272AF12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 653620, ""pos"": {""c"": 0, ""f"": 7, ""s"": 0, ""t"": 1771302024, ""x"": 59.181231, ""y"": 49.65317, ""z"": -10, ""lc"": 0, ""sc"": 9}, ""cneh"": 175371.927222, ""cnkb"": 436475, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""KZ272AF12"", ""ct"": 1738298676, ""id"": 1, ""mt"": 1752212693}, ""3"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738298676, ""id"": 3, ""mt"": 1751609887}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738298676, ""id"": 4, ""mt"": 1738298676}}, ""cnm_km"": 653620, ""pfldsmax"": 0}"
26455134,BPA_Hyundai County kz743 OB12,2,0,1771302051,49.563361,60.371213,743 OB | 12,"{""id"": 26455134, ""mu"": 0, ""nm"": ""BPA_Hyundai County kz743 OB12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 467494, ""pos"": {""c"": 287, ""f"": 5, ""s"": 0, ""t"": 1771302051, ""x"": 60.371213, ""y"": 49.563361, ""z"": 149, ""lc"": 0, ""sc"": 15}, ""cneh"": 177185.097778, ""cnkb"": 346582, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""743 OB | 12"", ""ct"": 1675235709, ""id"": 1, ""mt"": 1738299109}, ""3"": {""n"": ""color"", ""v"": ""Galileosky 5.0"", ""ct"": 1738299109, ""id"": 3, ""mt"": 1738299109}, ""4"": {""n"": ""model"", ""v"": ""Hyundai CountÑ"", ""ct"": 1738299109, ""id"": 4, ""mt"": 1751609919}}, ""cnm_km"": 467494, ""pfldsmax"": 0}"
26456246,BPA_Hyundai Universe  205 SX12,2,0,1771302044,49.652593,59.181535,205 SX12,"{""id"": 26456246, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe  205 SX12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 652000, ""pos"": {""c"": 265, ""f"": 7, ""s"": 0, ""t"": 1771302044, ""x"": 59.181535, ""y"": 49.652593, ""z"": -11, ""lc"": 0, ""sc"": 15}, ""cneh"": 14399.2969444, ""cnkb"": 606779, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738304354, ""id"": 1, ""mt"": 1751609261}, ""2"": {""n"": ""registration_plate"", ""v"": ""205 SX12"", ""ct"": 1738304354, ""id"": 2, ""mt"": 1752211753}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738304354, ""id"": 4, ""mt"": 1738304354}}, ""cnm_km"": 652000, ""pfldsmax"": 0}"
